,Company Name,Form Type,CIK,Date Filed,File Name,Date_filed
197414,NATIONAL SEMICONDUCTOR CORP,10-Q,70530,2005-01-06,edgar/data/70530/0000070530-05-000005.txt,2005-01-06
197484,NATIONAL WINE & SPIRITS INC,10-Q,1081971,2005-02-11,edgar/data/1081971/0001193125-05-026834.txt,2005-02-11
197937,NATURAL ALTERNATIVES INTERNATIONAL INC,10-Q,787253,2005-02-14,edgar/data/787253/0001193125-05-029203.txt,2005-02-14
198102,NAVARRE CORP /MN/,10-Q,911650,2005-02-14,edgar/data/911650/0000950134-05-003045.txt,2005-02-14
198226,NAVISITE INC,10-Q,1084750,2005-03-10,edgar/data/1084750/0000950135-05-001327.txt,2005-03-10
198409,NBC ACQUISITION CORP,10-Q,1056756,2005-02-11,edgar/data/1056756/0000870156-05-000024.txt,2005-02-11
198520,NBTY INC,10-Q,70793,2005-02-01,edgar/data/70793/0001104659-05-003502.txt,2005-02-01
198535,NCI BUILDING SYSTEMS INC,10-Q,883902,2005-03-10,edgar/data/883902/0000950129-05-002205.txt,2005-03-10
198684,NDCHEALTH CORP,10-Q,70033,2005-03-21,edgar/data/70033/0001193125-05-055737.txt,2005-03-21
198773,NEBRASKA BOOK CO,10-Q,1056758,2005-02-11,edgar/data/1056758/0000870156-05-000023.txt,2005-02-11
198840,NEENAH FOUNDRY CO,10-Q,1040599,2005-02-14,edgar/data/1040599/0000950137-05-001662.txt,2005-02-14
198879,NEIGHBORCARE INC,10-Q,874265,2005-02-08,edgar/data/874265/0001104659-05-004654.txt,2005-02-08
198918,NEIMAN MARCUS GROUP INC,10-Q,819539,2005-03-07,edgar/data/819539/0001104659-05-009763.txt,2005-03-07
199156,NEOGEN CORP,10-Q,711377,2005-01-10,edgar/data/711377/0001193125-05-003694.txt,2005-01-10
199203,NEON SYSTEMS INC,10-Q,1072978,2005-02-14,edgar/data/1072978/0001104659-05-006374.txt,2005-02-14
199286,NEOWARE SYSTEMS INC,10-Q,894743,2005-02-09,edgar/data/894743/0000950116-05-000479.txt,2005-02-09
199421,NET 1 UEPS TECHNOLOGIES INC,10-Q,1041514,2005-02-11,edgar/data/1041514/0001062993-05-000256.txt,2005-02-11
199485,NET2PHONE INC,10-Q,1086472,2005-03-21,edgar/data/1086472/0001125282-05-001476.txt,2005-03-21
199631,NETIQ CORP,10-Q,1084827,2005-02-04,edgar/data/1084827/0001193125-05-019737.txt,2005-02-04
199698,NETOPIA INC,10-Q,1012482,2005-02-01,edgar/data/1012482/0001193125-05-016312.txt,2005-02-01
199731,NETSCOUT SYSTEMS INC,10-Q,1078075,2005-02-09,edgar/data/1078075/0001193125-05-023599.txt,2005-02-09
199793,NETWORK APPLIANCE INC,10-Q,1002047,2005-03-02,edgar/data/1002047/0000950134-05-004094.txt,2005-03-02
199813,NETWORK ENGINES INC,10-Q,1110903,2005-02-09,edgar/data/1110903/0001047469-05-002868.txt,2005-02-09
199828,NETWORK EQUIPMENT TECHNOLOGIES INC,10-Q,752431,2005-02-02,edgar/data/752431/0000752431-05-000003.txt,2005-02-02
200091,NEUROBIOLOGICAL TECHNOLOGIES INC /CA/,10-Q,918112,2005-02-09,edgar/data/918112/0001193125-05-023468.txt,2005-02-09
200189,NEVADA GOLD & CASINOS INC,10-Q,277058,2005-02-10,edgar/data/277058/0001015402-05-000611.txt,2005-02-10
200231,NEVSTAR GAMING & ENTERTAINMENT CORP,10-Q,1006384,2005-02-08,edgar/data/1006384/0001006384-05-000004.txt,2005-02-08
200412,NEW ENGLAND POWER CO,10-Q,71337,2005-02-11,edgar/data/71337/0000071297-05-000005.txt,2005-02-11
200451,NEW FRONTIER MEDIA INC,10-Q,847383,2005-02-11,edgar/data/847383/0000890163-05-000073.txt,2005-02-11
200570,NEW JERSEY RESOURCES CORP,10-Q,356309,2005-02-07,edgar/data/356309/0000950123-05-001252.txt,2005-02-07
200896,"NEWARK GROUP, INC",10-Q,1047290,2005-03-17,edgar/data/1047290/0001193125-05-053984.txt,2005-03-17
201451,NEWS CORP,10-Q,1308161,2005-02-04,edgar/data/1308161/0001193125-05-019927.txt,2005-02-04
201910,NIAGARA MOHAWK POWER CORP /NY/,10-Q,71932,2005-02-14,edgar/data/71932/0000071297-05-000007.txt,2005-02-14
202581,NITCHES INC,10-Q,772263,2005-01-14,edgar/data/772263/0001206774-05-000033.txt,2005-01-14
202600,NITROUS OXIDE CORP,10-Q,1158060,2005-02-08,edgar/data/1158060/0000893220-05-000260.txt,2005-02-08
202777,NOBEL LEARNING COMMUNITIES INC,10-Q,721237,2005-02-09,edgar/data/721237/0001193125-05-023424.txt,2005-02-09
202799,NOBILITY HOMES INC,10-Q,72205,2005-03-18,edgar/data/72205/0000897069-05-000712.txt,2005-03-18
202928,NOFIRE TECHNOLOGIES INC,10-Q,823070,2005-01-18,edgar/data/823070/0000823070-05-000009.txt,2005-01-18
203177,NORDICTRACK INC,10-Q,1174470,2005-01-11,edgar/data/1174470/0000934798-05-000006.txt,2005-01-11
203188,NORDSON CORP,10-Q,72331,2005-03-07,edgar/data/72331/0000950152-05-001798.txt,2005-03-07
203533,NORTEL NETWORKS CORP,10-Q,72911,2005-02-01,edgar/data/72911/0000909567-05-000239.txt,2005-02-01
203573,NORTEL NETWORKS LTD,10-Q,1119664,2005-02-01,edgar/data/1119664/0000909567-05-000241.txt,2005-02-01
203810,NORTH SHORE GAS CO /IL/,10-Q,110101,2005-02-09,edgar/data/110101/0000077385-05-000009.txt,2005-02-09
203887,NORTHEAST BANCORP /ME/,10-Q,811831,2005-02-10,edgar/data/811831/0000811831-05-000008.txt,2005-02-10
203925,NORTHEAST PENNSYLVANIA FINANCIAL CORP,10-Q,1050996,2005-02-14,edgar/data/1050996/0000950116-05-000579.txt,2005-02-14
204144,NORTHFIELD LABORATORIES INC /DE/,10-Q,920947,2005-01-10,edgar/data/920947/0000950137-05-000245.txt,2005-01-10
204181,NORTHLAND CRANBERRIES INC /WI/,10-Q,818010,2005-01-14,edgar/data/818010/0000897069-05-000136.txt,2005-01-14
204325,NORTHWEST BANCORP INC,10-Q,1042064,2005-02-09,edgar/data/1042064/0000950152-05-000899.txt,2005-02-09
204853,NOVELL INC,10-Q,758004,2005-03-11,edgar/data/758004/0001193125-05-048002.txt,2005-03-11
204920,NOVO NETWORKS INC,10-Q,826773,2005-02-11,edgar/data/826773/0000950134-05-002755.txt,2005-02-11
205195,NU HORIZONS ELECTRONICS CORP,10-Q,718074,2005-01-07,edgar/data/718074/0001193125-05-002759.txt,2005-01-07
205265,NUCO2 INC /FL,10-Q,947577,2005-02-09,edgar/data/947577/0000921895-05-000160.txt,2005-02-09
205434,NUTRACEUTICAL INTERNATIONAL CORP,10-Q,1050007,2005-01-27,edgar/data/1050007/0001104659-05-002852.txt,2005-01-27
205469,NUTRITION 21 INC,10-Q,744962,2005-02-14,edgar/data/744962/0001144204-05-004404.txt,2005-02-14
205482,NUTRITION MANAGEMENT SERVICES CO/PA,10-Q,879303,2005-01-12,edgar/data/879303/0000921895-05-000062.txt,2005-01-12
206235,NWH INC,10-Q,915016,2005-03-17,edgar/data/915016/0001104659-05-011672.txt,2005-03-17
206283,NYER MEDICAL GROUP INC,10-Q,884647,2005-02-14,edgar/data/884647/0000884647-05-000002.txt,2005-02-14
207835,OBSIDIAN ENTERPRISES INC,10-Q,825521,2005-03-17,edgar/data/825521/0000927946-05-000043.txt,2005-03-17
209024,OIL DRI CORPORATION OF AMERICA,10-Q,74046,2005-03-11,edgar/data/74046/0000074046-05-000035.txt,2005-03-11
209548,OLYMPIC CASCADE FINANCIAL CORP,10-Q,1023844,2005-02-11,edgar/data/1023844/0001144204-05-004052.txt,2005-02-11
209910,OMNIVISION TECHNOLOGIES INC,10-Q,1106851,2005-03-14,edgar/data/1106851/0000950134-05-004934.txt,2005-03-14
210541,OPEN TEXT CORP,10-Q,1002638,2005-02-10,edgar/data/1002638/0001193125-05-024987.txt,2005-02-10
210562,OPENWAVE SYSTEMS INC,10-Q,1082506,2005-02-09,edgar/data/1082506/0001193125-05-023445.txt,2005-02-09
210632,OPLINK COMMUNICATIONS INC,10-Q,1022225,2005-02-10,edgar/data/1022225/0000950134-05-002618.txt,2005-02-10
210642,OPNET TECHNOLOGIES INC,10-Q,1108924,2005-02-09,edgar/data/1108924/0001193125-05-023321.txt,2005-02-09
211273,OPTI INC,10-Q,899297,2005-02-14,edgar/data/899297/0001193125-05-028968.txt,2005-02-14
211282,OPTICAL CABLE CORP,10-Q,1000230,2005-03-16,edgar/data/1000230/0001193125-05-052021.txt,2005-03-16
211293,OPTICAL COMMUNICATION PRODUCTS INC,10-Q,1122668,2005-02-11,edgar/data/1122668/0001116679-05-000473.txt,2005-02-11
211400,ORACLE CORP /DE/,10-Q,777676,2005-03-25,edgar/data/777676/0000950134-05-006028.txt,2005-03-25
211768,ORIENTAL FINANCIAL GROUP INC,10-Q,1030469,2005-02-09,edgar/data/1030469/0000950144-05-001082.txt,2005-02-09
211857,ORLEANS HOMEBUILDERS INC,10-Q,38570,2005-02-14,edgar/data/38570/0000950116-05-000593.txt,2005-02-14
212157,OSHKOSH TRUCK CORP,10-Q,775158,2005-02-01,edgar/data/775158/0000897069-05-000282.txt,2005-02-01
212242,OSI SYSTEMS INC,10-Q,1039065,2005-02-09,edgar/data/1039065/0001193125-05-023565.txt,2005-02-09
212339,OSULLIVAN INDUSTRIES HOLDINGS INC,10-Q,915354,2005-02-14,edgar/data/915354/0001221585-05-000008.txt,2005-02-14
212349,OSULLIVAN INDUSTRIES INC,10-Q,1107978,2005-02-14,edgar/data/1107978/0001221585-05-000009.txt,2005-02-14
212538,OUTLOOK GROUP CORP,10-Q,867490,2005-01-11,edgar/data/867490/0000950137-05-000266.txt,2005-01-11
212557,OVERHILL FARMS INC,10-Q,1101020,2005-02-09,edgar/data/1101020/0001019687-05-000319.txt,2005-02-09
212570,OVERLAND STORAGE INC,10-Q,889930,2005-02-11,edgar/data/889930/0001104659-05-005717.txt,2005-02-11
212876,OXFORD INDUSTRIES INC,10-Q,75288,2005-01-05,edgar/data/75288/0001193125-05-001575.txt,2005-01-05
212925,OYO GEOSPACE CORP,10-Q,1001115,2005-02-10,edgar/data/1001115/0001193125-05-024606.txt,2005-02-10
213912,PACIFICORP /OR/,10-Q,75594,2005-02-11,edgar/data/75594/0000075594-05-000002.txt,2005-02-11
214178,PALATIN TECHNOLOGIES INC,10-Q,911216,2005-02-09,edgar/data/911216/0001088020-05-000009.txt,2005-02-09
214216,PALL CORP,10-Q,75829,2005-03-14,edgar/data/75829/0001125282-05-001325.txt,2005-03-14
214269,PALM HARBOR HOMES INC /FL/,10-Q,923473,2005-02-01,edgar/data/923473/0000950134-05-001806.txt,2005-02-01
214344,PALMONE INC,10-Q,1100389,2005-01-04,edgar/data/1100389/0001193125-05-000957.txt,2005-01-04
214410,PALMSOURCE INC,10-Q,1178056,2005-01-10,edgar/data/1178056/0001193125-05-003810.txt,2005-01-10
214674,PANHANDLE ROYALTY CO,10-Q,315131,2005-02-11,edgar/data/315131/0000950134-05-002750.txt,2005-02-11
214703,PANTRY INC,10-Q,915862,2005-02-08,edgar/data/915862/0001193125-05-022079.txt,2005-02-08
215009,PARAMETRIC TECHNOLOGY CORP,10-Q,857005,2005-02-10,edgar/data/857005/0001193125-05-025093.txt,2005-02-10
215076,PAREXEL INTERNATIONAL CORP,10-Q,799729,2005-02-08,edgar/data/799729/0000950135-05-000490.txt,2005-02-08
215144,PARK ELECTROCHEMICAL CORP,10-Q,76267,2005-01-06,edgar/data/76267/0000076267-05-000001.txt,2005-01-06
215258,PARKER HANNIFIN CORP,10-Q,76334,2005-02-03,edgar/data/76334/0001193125-05-018748.txt,2005-02-03
215362,PARKVALE FINANCIAL CORP,10-Q,820907,2005-02-08,edgar/data/820907/0000950152-05-000872.txt,2005-02-08
215405,PARLEX CORP,10-Q,724988,2005-02-14,edgar/data/724988/0000910647-05-000062.txt,2005-02-14
215415,PARLUX FRAGRANCES INC,10-Q,802356,2005-02-14,edgar/data/802356/0001116502-05-000264.txt,2005-02-14
215659,PARTY CITY CORP,10-Q,1005972,2005-02-10,edgar/data/1005972/0000950123-05-001498.txt,2005-02-10
216043,PATRIOT TRANSPORTATION HOLDING INC,10-Q,844059,2005-02-14,edgar/data/844059/0000844059-05-000004.txt,2005-02-14
216098,"PATTERSON COMPANIES, INC.",10-Q,891024,2005-03-10,edgar/data/891024/0001193125-05-046149.txt,2005-03-10
216393,PAYCHEX INC,10-Q,723531,2005-03-22,edgar/data/723531/0000950152-05-002355.txt,2005-03-22
216518,PBSJ CORP /FL/,10-Q,1117414,2005-02-14,edgar/data/1117414/0001193125-05-029533.txt,2005-02-14
216830,PEAK INTERNATIONAL LTD,10-Q,1036081,2005-03-24,edgar/data/1036081/0001193125-05-059870.txt,2005-03-24
217071,PEDIATRIC SERVICES OF AMERICA INC,10-Q,893430,2005-02-08,edgar/data/893430/0001193125-05-022142.txt,2005-02-08
217129,PEERLESS MANUFACTURING CO,10-Q,76954,2005-02-14,edgar/data/76954/0000950134-05-003055.txt,2005-02-14
217362,PEMSTAR INC,10-Q,924829,2005-02-14,edgar/data/924829/0001193125-05-029443.txt,2005-02-14
217399,PENFORD CORP,10-Q,739608,2005-01-07,edgar/data/739608/0001035704-05-000009.txt,2005-01-07
217429,PENHALL INTERNATIONAL CORP,10-Q,1070772,2005-02-14,edgar/data/1070772/0001104659-05-006329.txt,2005-02-14
217541,PENN OCTANE CORP,10-Q,893813,2005-02-22,edgar/data/893813/0001015402-05-000921.txt,2005-02-22
217654,PENNFED FINANCIAL SERVICES INC,10-Q,920945,2005-02-09,edgar/data/920945/0000914317-05-000483.txt,2005-02-09
218004,PEOPLES BANCORP,10-Q,869004,2005-02-08,edgar/data/869004/0000869004-05-000002.txt,2005-02-08
218174,PEOPLES COMMUNITY BANCORP INC /MD/,10-Q,1100983,2005-02-14,edgar/data/1100983/0001065407-05-000141.txt,2005-02-14
218195,PEOPLES ENERGY CORP,10-Q,77385,2005-02-09,edgar/data/77385/0000077385-05-000009.txt,2005-02-09
218276,PEOPLES GAS LIGHT & COKE CO,10-Q,77388,2005-02-09,edgar/data/77388/0000077385-05-000009.txt,2005-02-09
218356,PEOPLES OHIO FINANCIAL CORP,10-Q,1157843,2005-02-15,edgar/data/1157843/0000950152-05-001256.txt,2005-02-15
218718,PERCEPTRON INC/MI,10-Q,887226,2005-02-14,edgar/data/887226/0000950124-05-000810.txt,2005-02-14
218753,PEREGRINE PHARMACEUTICALS INC,10-Q,704562,2005-03-14,edgar/data/704562/0001019687-05-000696.txt,2005-03-14
218764,PEREGRINE SYSTEMS INC,10-Q,1031107,2005-02-15,edgar/data/1031107/0001047469-05-003924.txt,2005-02-15
218878,PERICOM SEMICONDUCTOR CORP,10-Q,1001426,2005-02-08,edgar/data/1001426/0001193125-05-021952.txt,2005-02-08
219126,PERRIGO CO,10-Q,820096,2005-02-02,edgar/data/820096/0000950137-05-001083.txt,2005-02-02
219330,PERVASIVE SOFTWARE INC,10-Q,1042821,2005-02-09,edgar/data/1042821/0001193125-05-023552.txt,2005-02-09
219583,PETMED EXPRESS INC,10-Q,1040130,2005-02-07,edgar/data/1040130/0000943440-05-000053.txt,2005-02-07
219950,PFF BANCORP INC,10-Q,1004969,2005-02-09,edgar/data/1004969/0001004969-05-000013.txt,2005-02-09
220244,PHARMACYCLICS INC,10-Q,949699,2005-02-01,edgar/data/949699/0000949699-05-000009.txt,2005-02-01
220313,PHARSIGHT CORP,10-Q,1040853,2005-02-14,edgar/data/1040853/0001193125-05-029182.txt,2005-02-14
220385,PHC INC /MA/,10-Q,915127,2005-02-14,edgar/data/915127/0000915127-05-000009.txt,2005-02-14
220548,PHIBRO ANIMAL HEALTH CORP,10-Q,1069899,2005-02-18,edgar/data/1069899/0000950123-05-002015.txt,2005-02-18
220979,PHOENIX TECHNOLOGIES LTD,10-Q,832767,2005-02-09,edgar/data/832767/0001193125-05-023634.txt,2005-02-09
221030,PHOTON DYNAMICS INC,10-Q,1002663,2005-02-09,edgar/data/1002663/0000950134-05-002435.txt,2005-02-09
221059,PHOTOWORKS INC /WA,10-Q,791050,2005-02-18,edgar/data/791050/0000907303-05-000054.txt,2005-02-18
221070,PHOTRONICS INC,10-Q,810136,2005-03-10,edgar/data/810136/0000810136-05-000019.txt,2005-03-10
221252,PIEDMONT NATURAL GAS CO INC,10-Q,78460,2005-03-11,edgar/data/78460/0000950144-05-002390.txt,2005-03-11
221288,PIER 1 IMPORTS INC/DE,10-Q,278130,2005-01-06,edgar/data/278130/0000950134-05-000294.txt,2005-01-06
221371,PIERRE FOODS INC,10-Q,67494,2005-01-18,edgar/data/67494/0000950144-05-000341.txt,2005-01-18
221444,PILGRIMS PRIDE CORP,10-Q,802481,2005-01-28,edgar/data/802481/0000802481-05-000029.txt,2005-01-28
221808,PINNACLE SYSTEMS INC,10-Q,774695,2005-02-09,edgar/data/774695/0001193125-05-023380.txt,2005-02-09
221907,PIONEER DRILLING CO,10-Q,320575,2005-02-07,edgar/data/320575/0001047469-05-002616.txt,2005-02-07
221943,PIONEER FINANCIAL SERVICES INC,10-Q,1216752,2005-02-14,edgar/data/1216752/0001014108-05-000038.txt,2005-02-14
222389,PIZZA INN INC /MO/,10-Q,718332,2005-02-09,edgar/data/718332/0000718332-05-000009.txt,2005-02-09
222560,PLANAR SYSTEMS INC,10-Q,722392,2005-02-08,edgar/data/722392/0001193125-05-022136.txt,2005-02-08
222666,PLANTRONICS INC /CA/,10-Q,914025,2005-02-04,edgar/data/914025/0000914025-05-000010.txt,2005-02-04
222693,PLASTIPAK HOLDINGS INC,10-Q,1161738,2005-03-15,edgar/data/1161738/0000950124-05-001534.txt,2005-03-15
222740,PLATO LEARNING INC,10-Q,893965,2005-03-14,edgar/data/893965/0000950134-05-004908.txt,2005-03-14
222875,PLEXUS CORP,10-Q,785786,2005-02-10,edgar/data/785786/0000950137-05-001482.txt,2005-02-10
223359,POCAHONTAS BANCORP INC,10-Q,1051859,2005-02-14,edgar/data/1051859/0001193125-05-028404.txt,2005-02-14
223697,POLO RALPH LAUREN CORP,10-Q,1037038,2005-02-10,edgar/data/1037038/0000950123-05-001482.txt,2005-02-10
223748,POLYMEDICA CORP,10-Q,878748,2005-02-09,edgar/data/878748/0000950135-05-000542.txt,2005-02-09
224268,PORTOLA PACKAGING INC,10-Q,788983,2005-01-10,edgar/data/788983/0000950152-05-000126.txt,2005-01-10
224326,POSSIS MEDICAL INC,10-Q,79677,2005-03-04,edgar/data/79677/0001157523-05-002235.txt,2005-03-04
224554,POWELL INDUSTRIES INC,10-Q,80420,2005-03-14,edgar/data/80420/0000080420-05-000027.txt,2005-03-14
224807,PPC INC,10-Q,1045544,2005-01-14,edgar/data/1045544/0001193125-05-006392.txt,2005-01-14
224968,PPOL INC,10-Q,1202507,2005-02-15,edgar/data/1202507/0001019687-05-000417.txt,2005-02-15
225175,PRECISION CASTPARTS CORP,10-Q,79958,2005-02-11,edgar/data/79958/0001104659-05-005842.txt,2005-02-11
225501,PRESIDENT CASINOS INC,10-Q,888507,2005-01-14,edgar/data/888507/0001068800-05-000026.txt,2005-01-14
226569,PRICESMART INC,10-Q,1041803,2005-01-14,edgar/data/1041803/0001193125-05-006686.txt,2005-01-14
226843,PRIMEDEX HEALTH SYSTEMS INC,10-Q,790526,2005-03-15,edgar/data/790526/0001019687-05-000704.txt,2005-03-15
227572,PRINTRONIX INC,10-Q,311505,2005-02-04,edgar/data/311505/0000950137-05-001224.txt,2005-02-04
227873,PRO-FAC COOPERATIVE INC,10-Q,202932,2005-02-08,edgar/data/202932/0000950117-05-000521.txt,2005-02-08
227956,PROCTER & GAMBLE CO,10-Q,80424,2005-01-31,edgar/data/80424/0000080424-05-000005.txt,2005-01-31
228063,PRODUCTIVITY TECHNOLOGIES CORP /,10-Q,911787,2005-02-22,edgar/data/911787/0000908834-05-000147.txt,2005-02-22
228074,PROFESSIONAL VETERINARY PRODUCTS LTD /MO/,10-Q,947425,2005-03-17,edgar/data/947425/0000950137-05-003191.txt,2005-03-17
228489,PROSPECT ENERGY CORP,10-Q,1287032,2005-02-10,edgar/data/1287032/0000947871-05-000345.txt,2005-02-10
228810,PROVIDE COMMERCE INC,10-Q,1263756,2005-02-03,edgar/data/1263756/0001193125-05-017625.txt,2005-02-03
229010,PROVIDENT BANCORP INC/NY/,10-Q,1070154,2005-02-08,edgar/data/1070154/0000914317-05-000469.txt,2005-02-08
229073,PROVIDENT FINANCIAL HOLDINGS INC,10-Q,1010470,2005-02-08,edgar/data/1010470/0000939057-05-000030.txt,2005-02-08
229384,PRUDENTIAL BANCORP INC OF PENNSYLVANIA,10-Q,1302324,2005-03-14,edgar/data/1302324/0001188112-05-000435.txt,2005-03-14
229707,PSF GROUP HOLDINGS INC,10-Q,1143967,2005-02-08,edgar/data/1143967/0000950123-05-001276.txt,2005-02-08
229721,PSS WORLD MEDICAL INC,10-Q,920527,2005-02-09,edgar/data/920527/0000920527-05-000007.txt,2005-02-09
230106,PULASKI FINANCIAL CORP,10-Q,1062438,2005-02-09,edgar/data/1062438/0001193125-05-023303.txt,2005-02-09
231124,PVC CONTAINER CORP,10-Q,81288,2005-02-15,edgar/data/81288/0000950123-05-001850.txt,2005-02-15
231130,PVF CAPITAL CORP,10-Q,928592,2005-02-08,edgar/data/928592/0000950152-05-000849.txt,2005-02-08
232402,Prosoft Learning CORP,10-Q,1018693,2005-03-17,edgar/data/1018693/0001193125-05-054215.txt,2005-03-17
232669,QEP CO INC,10-Q,1017815,2005-01-14,edgar/data/1017815/0001193125-05-006444.txt,2005-01-14
232701,QLOGIC CORP,10-Q,918386,2005-02-02,edgar/data/918386/0000950137-05-001086.txt,2005-02-02
232918,QUALCOMM INC/DE,10-Q,804328,2005-01-19,edgar/data/804328/0000950137-05-000531.txt,2005-01-19
233045,QUALITY SYSTEMS INC,10-Q,708818,2005-02-08,edgar/data/708818/0001169232-05-000539.txt,2005-02-08
233074,QUALSTAR CORP,10-Q,758938,2005-02-11,edgar/data/758938/0000950129-05-001165.txt,2005-02-11
233085,QUANEX CORP,10-Q,276889,2005-03-11,edgar/data/276889/0001104659-05-010624.txt,2005-03-11
233241,QUANTUM CORP /DE/,10-Q,709283,2005-02-02,edgar/data/709283/0000709283-05-000008.txt,2005-02-02
233270,QUANTUM FUEL SYSTEMS TECHNOLOGIES WORLDWIDE INC,10-Q,1166380,2005-03-10,edgar/data/1166380/0001193125-05-046589.txt,2005-03-10
233418,QUEST RESOURCE CORP,10-Q,775351,2005-02-24,edgar/data/775351/0001014108-05-000065.txt,2005-02-24
233689,QUIKSILVER INC,10-Q,805305,2005-03-11,edgar/data/805305/0000950137-05-002891.txt,2005-03-11
233864,QUIXOTE CORP,10-Q,32870,2005-02-09,edgar/data/32870/0001104659-05-004966.txt,2005-02-09
234758,RALCORP HOLDINGS INC /MO,10-Q,1029506,2005-02-09,edgar/data/1029506/0001029506-05-000014.txt,2005-02-09
235693,RAYMOND JAMES FINANCIAL INC,10-Q,720005,2005-02-09,edgar/data/720005/0000720005-05-000034.txt,2005-02-09
235783,RAYOVAC CORP,10-Q,1028985,2005-02-11,edgar/data/1028985/0001193125-05-026714.txt,2005-02-11
235904,RBS GLOBAL INC,10-Q,1213336,2005-02-15,edgar/data/1213336/0001104659-05-006748.txt,2005-02-15
235988,RCG COMPANIES INC,10-Q,722839,2005-02-22,edgar/data/722839/0001144204-05-005762.txt,2005-02-22
236074,READERS DIGEST ASSOCIATION INC,10-Q,858558,2005-02-08,edgar/data/858558/0000858558-05-000009.txt,2005-02-08
236311,RED D ARC INC,10-Q,1158062,2005-02-08,edgar/data/1158062/0000893220-05-000260.txt,2005-02-08
236317,RED HAT INC,10-Q,1087423,2005-01-10,edgar/data/1087423/0001193125-05-003795.txt,2005-01-10
236403,REDENVELOPE INC,10-Q,1236038,2005-02-08,edgar/data/1236038/0000950134-05-002298.txt,2005-02-08
237206,REGIS CORP,10-Q,716643,2005-02-09,edgar/data/716643/0000950134-05-002305.txt,2005-02-09
237732,REMEDYTEMP INC,10-Q,1013467,2005-02-07,edgar/data/1013467/0000950137-05-001275.txt,2005-02-07
238004,RENT WAY INC,10-Q,893046,2005-02-08,edgar/data/893046/0000950152-05-000869.txt,2005-02-08
238013,RENTECH INC /CO/,10-Q,868725,2005-02-09,edgar/data/868725/0001193125-05-023414.txt,2005-02-09
238027,RENTRAK CORP,10-Q,800458,2005-02-14,edgar/data/800458/0001104659-05-006423.txt,2005-02-14
238068,REPLIGEN CORP,10-Q,730272,2005-02-09,edgar/data/730272/0001193125-05-023557.txt,2005-02-09
238516,RESMED INC,10-Q,943819,2005-02-09,edgar/data/943819/0001193125-05-023581.txt,2005-02-09
238571,RESOURCE AMERICA INC,10-Q,83402,2005-02-09,edgar/data/83402/0000083402-05-000006.txt,2005-02-09
238587,RESOURCES CONNECTION INC,10-Q,1084765,2005-01-06,edgar/data/1084765/0001193125-05-002306.txt,2005-01-06
238616,RESPIRONICS INC,10-Q,780434,2005-02-09,edgar/data/780434/0001193125-05-023246.txt,2005-02-09
238909,REXNORD CORP,10-Q,843762,2005-02-15,edgar/data/843762/0001104659-05-006748.txt,2005-02-15
238987,REYNOLDS & REYNOLDS CO,10-Q,83588,2005-02-09,edgar/data/83588/0000950152-05-000877.txt,2005-02-09
239106,RF MICRO DEVICES INC,10-Q,911160,2005-02-09,edgar/data/911160/0000911160-05-000004.txt,2005-02-09
239114,RF MONOLITHICS INC /DE/,10-Q,922204,2005-01-14,edgar/data/922204/0001193125-05-006204.txt,2005-01-14
239200,RGC RESOURCES INC,10-Q,1069533,2005-02-14,edgar/data/1069533/0001193125-05-028377.txt,2005-02-14
239367,RICA FOODS INC,10-Q,789881,2005-02-14,edgar/data/789881/0001193125-05-029420.txt,2005-02-14
239533,RICHARDSON ELECTRONICS LTD/DE,10-Q,355948,2005-01-21,edgar/data/355948/0000355948-05-000005.txt,2005-01-21
240325,RIVERVIEW BANCORP INC,10-Q,1041368,2005-02-10,edgar/data/1041368/0000939057-05-000038.txt,2005-02-10
240388,RIVIERA TOOL CO,10-Q,1018349,2005-01-14,edgar/data/1018349/0000950124-05-000209.txt,2005-01-14
240532,RMS TITANIC INC,10-Q,796764,2005-01-21,edgar/data/796764/0001044885-05-000006.txt,2005-01-21
240561,ROADHOUSE GRILL INC,10-Q,1019376,2005-03-09,edgar/data/1019376/0000950144-05-002267.txt,2005-03-09
240569,ROANOKE ELECTRIC STEEL CORP,10-Q,84278,2005-03-08,edgar/data/84278/0001193125-05-044600.txt,2005-03-08
240593,ROANOKE TECHNOLOGY CORP,10-Q,1076534,2005-03-22,edgar/data/1076534/0001213900-05-000235.txt,2005-03-22
240617,ROBBINS & MYERS INC,10-Q,84290,2005-01-07,edgar/data/84290/0000950152-05-000104.txt,2005-01-07
241082,ROCHESTER MEDICAL CORPORATION,10-Q,868368,2005-02-14,edgar/data/868368/0000950134-05-003031.txt,2005-02-14
241142,ROCK TENN CO,10-Q,230498,2005-02-09,edgar/data/230498/0000950144-05-001080.txt,2005-02-09
241211,ROCKWELL COLLINS INC,10-Q,1137411,2005-01-26,edgar/data/1137411/0001193125-05-012057.txt,2005-01-26
241259,ROCKY MOUNTAIN CHOCOLATE FACTORY INC,10-Q,785815,2005-01-07,edgar/data/785815/0001035704-05-000011.txt,2005-01-07
241310,ROCKY MOUNTAIN MINERALS INC,10-Q,312583,2005-03-17,edgar/data/312583/0001079973-05-000141.txt,2005-03-17
241453,ROFIN SINAR TECHNOLOGIES INC,10-Q,1019361,2005-02-09,edgar/data/1019361/0001019361-05-000003.txt,2005-02-09
