,Company Name,Form Type,CIK,Date Filed,File Name,Date_filed
126486,NATIONAL PATENT DEVELOPMENT CORP,10-Q,1279715,2011-11-03,edgar/data/1279715/0001214659-11-003712.txt,2011-11-03
126489,NATIONAL PENN BANCSHARES INC,10-Q,700733,2011-11-09,edgar/data/700733/0000950159-11-000703.txt,2011-11-09
126503,NATIONAL PRESTO INDUSTRIES INC,10-Q,80172,2011-11-14,edgar/data/80172/0000897101-11-001957.txt,2011-11-14
126516,NATIONAL RESEARCH CORP,10-Q,70487,2011-11-08,edgar/data/70487/0001437749-11-008200.txt,2011-11-08
126519,"NATIONAL RETAIL PROPERTIES, INC.",10-Q,751364,2011-11-08,edgar/data/751364/0001193125-11-301583.txt,2011-11-08
126532,NATIONAL RURAL UTILITIES COOPERATIVE FINANCE CORP /DC/,10-Q,70502,2011-10-14,edgar/data/70502/0000070502-11-000347.txt,2011-10-14
126657,NATIONAL SECURITY GROUP INC,10-Q,865058,2011-11-14,edgar/data/865058/0000865058-11-000027.txt,2011-11-14
126730,NATIONAL TECHNICAL SYSTEMS INC /CA/,10-Q,110536,2011-12-14,edgar/data/110536/0001140361-11-057449.txt,2011-12-14
126748,NATIONAL WESTERN LIFE INSURANCE CO,10-Q,70684,2011-11-09,edgar/data/70684/0000070684-11-000036.txt,2011-11-09
126956,NATURAL ALTERNATIVES INTERNATIONAL INC,10-Q,787253,2011-11-14,edgar/data/787253/0001193125-11-309252.txt,2011-11-14
126963,NATURAL GAS SERVICES GROUP INC,10-Q,1084991,2011-11-09,edgar/data/1084991/0001084991-11-000031.txt,2011-11-09
126968,NATURAL HEALTH TRENDS CORP,10-Q,912061,2011-11-14,edgar/data/912061/0001437749-11-008597.txt,2011-11-14
126987,NATURALLY ADVANCED TECHNOLOGIES INC,10-Q,1210294,2011-11-14,edgar/data/1210294/0001062993-11-004450.txt,2011-11-14
126990,NATURES SUNSHINE PRODUCTS INC,10-Q,275053,2011-11-08,edgar/data/275053/0001104659-11-061702.txt,2011-11-08
126997,NATUREWELL INC,10-Q,945617,2011-11-18,edgar/data/945617/0001086380-11-000021.txt,2011-11-18
127000,NATUS MEDICAL INC,10-Q,878526,2011-11-07,edgar/data/878526/0001193125-11-299469.txt,2011-11-07
127015,"NAUTILUS, INC.",10-Q,1078207,2011-11-10,edgar/data/1078207/0001445305-11-003368.txt,2011-11-10
127024,NAVARRE CORP /MN/,10-Q,911650,2011-11-04,edgar/data/911650/0000950123-11-095247.txt,2011-11-04
127050,NAVIGANT CONSULTING INC,10-Q,1019737,2011-10-28,edgar/data/1019737/0001193125-11-286118.txt,2011-10-28
127058,NAVIGATORS GROUP INC,10-Q,793547,2011-11-04,edgar/data/793547/0001193125-11-297209.txt,2011-11-04
127129,"NB Manufacturing, Inc.",10-Q,1393631,2011-11-01,edgar/data/1393631/0001415889-11-001193.txt,2011-11-01
127134,NB&T FINANCIAL GROUP INC,10-Q,908837,2011-11-10,edgar/data/908837/0001193125-11-305575.txt,2011-11-10
127144,NBC ACQUISITION CORP,10-Q,1056756,2011-11-18,edgar/data/1056756/0000950123-11-099471.txt,2011-11-18
127159,NBT BANCORP INC,10-Q,790359,2011-11-09,edgar/data/790359/0001140361-11-052690.txt,2011-11-09
127196,"NCI, Inc.",10-Q,1334478,2011-11-02,edgar/data/1334478/0000950123-11-094384.txt,2011-11-02
127263,"NCO Group, Inc.",10-Q,1397772,2011-11-14,edgar/data/1397772/0001104659-11-063941.txt,2011-11-14
127406,NCR CORP,10-Q,70866,2011-11-04,edgar/data/70866/0000070866-11-000016.txt,2011-11-04
127418,"NDB Energy, Inc.",10-Q,1081074,2011-11-14,edgar/data/1081074/0001144204-11-064016.txt,2011-11-14
127517,NELNET INC,10-Q,1258602,2011-11-08,edgar/data/1258602/0001258602-11-000009.txt,2011-11-08
127597,NEOGEN CORP,10-Q,711377,2011-12-30,edgar/data/711377/0001193125-11-356341.txt,2011-12-30
127630,NEOGENOMICS INC,10-Q,1077183,2011-10-25,edgar/data/1077183/0001193125-11-280085.txt,2011-10-25
127633,NEOMEDIA TECHNOLOGIES INC,10-Q,1022701,2011-11-14,edgar/data/1022701/0001144204-11-064527.txt,2011-11-14
127638,NEOPHOTONICS CORP,10-Q,1227025,2011-11-10,edgar/data/1227025/0001193125-11-307262.txt,2011-11-10
127650,NEOPROBE CORP,10-Q,810509,2011-11-09,edgar/data/810509/0001144204-11-062335.txt,2011-11-09
127667,NEPHROS INC,10-Q,1196298,2011-11-14,edgar/data/1196298/0001144204-11-064400.txt,2011-11-14
127705,NET 1 UEPS TECHNOLOGIES INC,10-Q,1041514,2011-10-27,edgar/data/1041514/0001062993-11-004280.txt,2011-10-27
127749,NETFLIX INC,10-Q,1065280,2011-10-27,edgar/data/1065280/0001193125-11-284366.txt,2011-10-27
127803,"NETGEAR, INC",10-Q,1122904,2011-11-08,edgar/data/1122904/0001193125-11-302228.txt,2011-11-08
127839,NETLIST INC,10-Q,1282631,2011-11-15,edgar/data/1282631/0001104659-11-064354.txt,2011-11-15
127849,NETLOGIC MICROSYSTEMS INC,10-Q,1135711,2011-10-27,edgar/data/1135711/0001135711-11-000025.txt,2011-10-27
127889,"NETREIT, INC.",10-Q,1080657,2011-11-14,edgar/data/1080657/0001140361-11-053141.txt,2011-11-14
127895,NETSCOUT SYSTEMS INC,10-Q,1078075,2011-11-04,edgar/data/1078075/0001193125-11-296696.txt,2011-11-04
127910,NETSOL TECHNOLOGIES INC,10-Q,1039280,2011-11-08,edgar/data/1039280/0001171843-11-003380.txt,2011-11-08
127923,NETSUITE INC,10-Q,1117106,2011-11-07,edgar/data/1117106/0001117106-11-000018.txt,2011-11-07
127981,"NETWORK 1 FINANCIAL GROUP, INC.",10-Q,1057695,2011-11-22,edgar/data/1057695/0001144204-11-066392.txt,2011-11-22
127985,NETWORK 1 SECURITY SOLUTIONS INC,10-Q,1065078,2011-11-15,edgar/data/1065078/0001072613-11-000844.txt,2011-11-15
127994,NETWORK CN INC,10-Q,934796,2011-11-14,edgar/data/934796/0001214659-11-003876.txt,2011-11-14
128007,NETWORK EQUIPMENT TECHNOLOGIES INC,10-Q,752431,2011-11-08,edgar/data/752431/0001140361-11-052371.txt,2011-11-08
128014,NETWORKING PARTNERS INC,10-Q,1518041,2011-11-21,edgar/data/1518041/0001165527-11-001121.txt,2011-11-21
128127,"NEULION, INC.",10-Q,1387713,2011-11-10,edgar/data/1387713/0001214659-11-003822.txt,2011-11-10
128149,NEUROCRINE BIOSCIENCES INC,10-Q,914475,2011-10-31,edgar/data/914475/0001193125-11-288728.txt,2011-10-31
128172,NEUSTAR INC,10-Q,1265888,2011-10-24,edgar/data/1265888/0001193125-11-278262.txt,2011-10-24
128189,NEUTRA CORP.,10-Q,1512886,2011-12-15,edgar/data/1512886/0001161697-11-001072.txt,2011-12-15
128191,NEVADA CLASSIC THOROUGHBREDS INC,10-Q,1128383,2011-11-14,edgar/data/1128383/0001128383-11-000010.txt,2011-11-14
128196,NEVADA GOLD & CASINOS INC,10-Q,277058,2011-12-15,edgar/data/277058/0001144204-11-070026.txt,2011-12-15
128219,NEVADA POWER CO,10-Q,71180,2011-11-02,edgar/data/71180/0000741508-11-000042.txt,2011-11-02
128240,NEW AMERICA ENERGY CORP.,10-Q,1373853,2011-12-27,edgar/data/1373853/0001524777-11-000191.txt,2011-12-27
128254,NEW CENTURY BANCORP INC,10-Q,1263762,2011-11-14,edgar/data/1263762/0001193125-11-310478.txt,2011-11-14
128287,NEW DRAGON ASIA CORP,10-Q,1089590,2011-11-08,edgar/data/1089590/0001144204-11-061807.txt,2011-11-08
128330,NEW FOUND SHRIMP INC,10-Q,1409253,2011-11-14,edgar/data/1409253/0001380389-11-000101.txt,2011-11-14
128334,NEW FRONTIER MEDIA INC,10-Q,847383,2011-11-14,edgar/data/847383/0001104659-11-063922.txt,2011-11-14
128349,NEW HAMPSHIRE THRIFT BANCSHARES INC,10-Q,846931,2011-11-14,edgar/data/846931/0001193125-11-310901.txt,2011-11-14
128360,NEW JERSEY MINING CO,10-Q,1030192,2011-11-10,edgar/data/1030192/0001062993-11-004407.txt,2011-11-10
128394,"NEW MEDIA INSIGHT GROUP, INC.",10-Q,1493040,2011-12-14,edgar/data/1493040/0001530981-11-000023.txt,2011-12-14
128396,"NEW MEXICO SOFTWARE, INC",10-Q,1101865,2011-11-16,edgar/data/1101865/0001393905-11-000788.txt,2011-11-16
128405,NEW PEOPLES BANKSHARES INC,10-Q,1163389,2011-11-09,edgar/data/1163389/0001193125-11-304852.txt,2011-11-09
128430,NEW ULM TELECOM INC,10-Q,71557,2011-11-14,edgar/data/71557/0000897101-11-001938.txt,2011-11-14
128440,NEW YORK COMMUNITY BANCORP INC,10-Q,910073,2011-11-09,edgar/data/910073/0001193125-11-304602.txt,2011-11-09
128479,NEW YORK MORTGAGE TRUST INC,10-Q,1273685,2011-11-04,edgar/data/1273685/0001437749-11-008081.txt,2011-11-04
128559,NEW YORK TIMES CO,10-Q,71691,2011-11-03,edgar/data/71691/0000071691-11-000012.txt,2011-11-03
128586,NEWBRIDGE BANCORP,10-Q,714530,2011-11-10,edgar/data/714530/0001193125-11-306937.txt,2011-11-10
128608,NEWCASTLE INVESTMENT CORP,10-Q,1175483,2011-11-09,edgar/data/1175483/0001193125-11-303870.txt,2011-11-09
128620,NEWELL RUBBERMAID INC,10-Q,814453,2011-11-07,edgar/data/814453/0000814453-11-000122.txt,2011-11-07
128632,NEWFIELD EXPLORATION CO /DE/,10-Q,912750,2011-10-21,edgar/data/912750/0000912750-11-000052.txt,2011-10-21
128659,NEWLINK GENETICS CORP,10-Q,1126234,2011-12-16,edgar/data/1126234/0001104659-11-069929.txt,2011-12-16
128716,NEWMARKET CORP,10-Q,1282637,2011-11-02,edgar/data/1282637/0001193125-11-292030.txt,2011-11-02
128726,NEWMONT MINING CORP /DE/,10-Q,1164727,2011-10-27,edgar/data/1164727/0000950123-11-092539.txt,2011-10-27
128745,NEWPARK RESOURCES INC,10-Q,71829,2011-10-28,edgar/data/71829/0000950123-11-092915.txt,2011-10-28
128762,NEWPORT CORP,10-Q,225263,2011-11-10,edgar/data/225263/0001193125-11-306436.txt,2011-11-10
128777,"NEWPORT DIGITAL TECHNOLOGIES, INC.",10-Q,1019216,2011-11-14,edgar/data/1019216/0001091818-11-000593.txt,2011-11-14
128779,NEWS CORP,10-Q,1308161,2011-11-04,edgar/data/1308161/0001193125-11-295489.txt,2011-11-04
128853,"NEWTEK BUSINESS SERVICES, INC.",10-Q,1094019,2011-11-10,edgar/data/1094019/0001193125-11-307116.txt,2011-11-10
128869,NEWTOWN LANE MARKETING INC,10-Q,1353538,2011-10-24,edgar/data/1353538/0001144204-11-059012.txt,2011-10-24
128872,NEXCORE HEALTHCARE CAPITAL CORP,10-Q,1233275,2011-11-14,edgar/data/1233275/0001193125-11-307302.txt,2011-11-14
128882,NEXSTAR BROADCASTING GROUP INC,10-Q,1142417,2011-11-09,edgar/data/1142417/0001142417-11-000059.txt,2011-11-09
128894,NEXT GENERATION ENERGY CORP.,10-Q,356292,2011-11-21,edgar/data/356292/0001188112-11-003333.txt,2011-11-21
128900,NEXTERA ENERGY INC,10-Q,753308,2011-11-04,edgar/data/753308/0000753308-11-000078.txt,2011-11-04
128930,NF Energy Saving Corp,10-Q,1213660,2011-11-10,edgar/data/1213660/0001144204-11-062782.txt,2011-11-10
128983,NIC INC,10-Q,1065332,2011-11-03,edgar/data/1065332/0001157523-11-006418.txt,2011-11-03
129027,NICHOLAS FINANCIAL INC,10-Q,1000045,2011-11-09,edgar/data/1000045/0001193125-11-303673.txt,2011-11-09
129090,NICOR INC,10-Q,72020,2011-11-01,edgar/data/72020/0000072020-11-000054.txt,2011-11-01
129207,NII HOLDINGS INC,10-Q,1037016,2011-11-08,edgar/data/1037016/0001193125-11-300229.txt,2011-11-08
129226,NIKE INC,10-Q,320187,2011-10-06,edgar/data/320187/0001193125-11-265731.txt,2011-10-06
129275,NISOURCE INC/DE,10-Q,1111711,2011-10-28,edgar/data/1111711/0001193125-11-285590.txt,2011-10-28
129308,NL INDUSTRIES INC,10-Q,72162,2011-11-03,edgar/data/72162/0001193125-11-293189.txt,2011-11-03
129328,NN INC,10-Q,918541,2011-11-08,edgar/data/918541/0001193125-11-302334.txt,2011-11-08
129359,NOBLE CORP,10-Q,1169055,2011-11-02,edgar/data/1169055/0000950123-11-094398.txt,2011-11-02
129361,NOBLE ENERGY INC,10-Q,72207,2011-10-20,edgar/data/72207/0001140361-11-049923.txt,2011-10-20
129384,NOBLE ROMANS INC,10-Q,709005,2011-11-10,edgar/data/709005/0001354488-11-004230.txt,2011-11-10
129398,NOCOPI TECHNOLOGIES INC/MD/,10-Q,888981,2011-11-14,edgar/data/888981/0000950123-11-098065.txt,2011-11-14
129459,NON INVASIVE MONITORING SYSTEMS INC /FL/,10-Q,720762,2011-12-15,edgar/data/720762/0000950123-11-103126.txt,2011-12-15
129473,NORCRAFT COMPANIES LP,10-Q,1288248,2011-11-14,edgar/data/1288248/0001193125-11-309968.txt,2011-11-14
129479,NORD RESOURCES CORP,10-Q,72316,2011-11-15,edgar/data/72316/0001062993-11-004508.txt,2011-11-15
129555,NORDSTROM INC,10-Q,72333,2011-12-07,edgar/data/72333/0001193125-11-333582.txt,2011-12-07
129614,NORFOLK SOUTHERN CORP,10-Q,702165,2011-10-28,edgar/data/702165/0000702165-11-000164.txt,2011-10-28
129656,"NORMAN CAY DEVELOPMENT, INC.",10-Q,1492448,2011-12-20,edgar/data/1492448/0001078782-11-003670.txt,2011-12-20
129682,NORTECH SYSTEMS INC,10-Q,722313,2011-11-04,edgar/data/722313/0001104659-11-060909.txt,2011-11-04
129684,NORTEK INC,10-Q,1216596,2011-11-15,edgar/data/1216596/0001216596-11-000048.txt,2011-11-15
129721,NORTEL NETWORKS CORP,10-Q,72911,2011-11-14,edgar/data/72911/0001193125-11-307590.txt,2011-11-14
129728,"NORTH AMERICAN ENERGY RESOURCES, INC.",10-Q,1392694,2011-12-14,edgar/data/1392694/0001471242-11-000440.txt,2011-12-14
129737,NORTH BAY RESOURCES INC,10-Q,1450524,2011-11-09,edgar/data/1450524/0001185185-11-001863.txt,2011-11-09
129748,NORTH CENTRAL BANCSHARES INC,10-Q,1005188,2011-11-09,edgar/data/1005188/0001005188-11-000043.txt,2011-11-09
129774,NORTH SPRINGS RESOURCES CORP.,10-Q,1492168,2011-12-19,edgar/data/1492168/0001078782-11-003658.txt,2011-12-19
129784,NORTH STATE BANCORP,10-Q,1175029,2011-11-14,edgar/data/1175029/0001437749-11-008534.txt,2011-11-14
129802,NORTH VALLEY BANCORP,10-Q,353191,2011-11-14,edgar/data/353191/0001019056-11-001097.txt,2011-11-14
129827,NORTHEAST BANCORP /ME/,10-Q,811831,2011-11-14,edgar/data/811831/0001193125-11-311057.txt,2011-11-14
129833,NORTHEAST COMMUNITY BANCORP INC,10-Q,1354772,2011-11-14,edgar/data/1354772/0000914317-11-001515.txt,2011-11-14
129870,NORTHERN CALIFORNIA BANCORP INC,10-Q,1006820,2011-11-14,edgar/data/1006820/0001104659-11-063670.txt,2011-11-14
129954,NORTHERN ILLINOIS GAS CO /IL/ /NEW/,10-Q,110104,2011-11-01,edgar/data/110104/0000110104-11-000026.txt,2011-11-01
130046,NORTHERN MINERALS INC.,10-Q,1402486,2011-11-14,edgar/data/1402486/0001165527-11-001058.txt,2011-11-14
130053,"NORTHERN OIL & GAS, INC.",10-Q,1104485,2011-11-09,edgar/data/1104485/0001104485-11-000059.txt,2011-11-09
130071,NORTHERN STATES FINANCIAL CORP /DE/,10-Q,744485,2011-11-04,edgar/data/744485/0001140361-11-051776.txt,2011-11-04
130073,NORTHERN STATES POWER CO,10-Q,1123852,2011-10-28,edgar/data/1123852/0001140361-11-050790.txt,2011-10-28
130077,NORTHERN STATES POWER CO /WI/,10-Q,72909,2011-10-31,edgar/data/72909/0001140361-11-051000.txt,2011-10-31
130094,NORTHERN TRUST CORP,10-Q,73124,2011-10-28,edgar/data/73124/0001193125-11-286394.txt,2011-10-28
130128,NORTHRIDGE VENTURES INC.,10-Q,1272906,2011-10-17,edgar/data/1272906/0001303681-11-000179.txt,2011-10-17
130137,NORTHRIM BANCORP INC,10-Q,1163370,2011-11-07,edgar/data/1163370/0001193125-11-299234.txt,2011-11-07
130154,NORTHROP GRUMMAN CORP /DE/,10-Q,1133421,2011-10-26,edgar/data/1133421/0001193125-11-281569.txt,2011-10-26
130173,"NORTHSIGHT CAPITAL, INC.",10-Q,1439397,2011-11-21,edgar/data/1439397/0001078782-11-003379.txt,2011-11-21
130178,NORTHSTAR ELECTRONICS INC,10-Q,1082027,2011-12-21,edgar/data/1082027/0001091818-11-000642.txt,2011-12-21
130183,NORTHSTAR REALTY FINANCE CORP.,10-Q,1273801,2011-11-04,edgar/data/1273801/0001047469-11-009053.txt,2011-11-04
130189,NORTHWEST BANCORPORATION INC,10-Q,893467,2011-11-09,edgar/data/893467/0001193125-11-304102.txt,2011-11-09
130191,NORTHWEST BIOTHERAPEUTICS INC,10-Q,1072379,2011-11-14,edgar/data/1072379/0001144204-11-064125.txt,2011-11-14
130200,NORTHWEST INDIANA BANCORP,10-Q,919864,2011-10-27,edgar/data/919864/0001144204-11-059728.txt,2011-10-27
130213,NORTHWEST NATURAL GAS CO,10-Q,73020,2011-11-04,edgar/data/73020/0000073020-11-000013.txt,2011-11-04
130239,"NORTHWEST RESOURCES, INC.",10-Q,1507718,2011-10-17,edgar/data/1507718/0001255294-11-000609.txt,2011-10-17
130240,NORTHWESTERN CORP,10-Q,73088,2011-10-26,edgar/data/73088/0000073088-11-000102.txt,2011-10-26
130286,NORWOOD FINANCIAL CORP,10-Q,1013272,2011-11-08,edgar/data/1013272/0000946275-11-000453.txt,2011-11-08
130340,NOVA STAR INNOVATIONS INC,10-Q,1160945,2011-11-14,edgar/data/1160945/0000798947-11-000046.txt,2011-11-14
130349,NOVADEL PHARMA INC,10-Q,1043873,2011-11-01,edgar/data/1043873/0001193125-11-290188.txt,2011-11-01
130355,NOVAGEN SOLAR INC.,10-Q,1425173,2011-11-14,edgar/data/1425173/0001303681-11-000194.txt,2011-11-14
130420,NOVASTAR FINANCIAL INC,10-Q,1025953,2011-11-09,edgar/data/1025953/0001025953-11-000037.txt,2011-11-09
130429,NOVATEL WIRELESS INC,10-Q,1022652,2011-11-09,edgar/data/1022652/0001193125-11-304675.txt,2011-11-09
130432,NOVAVAX INC,10-Q,1000694,2011-11-08,edgar/data/1000694/0001144204-11-062039.txt,2011-11-08
130441,NOVELLUS SYSTEMS INC,10-Q,836106,2011-11-02,edgar/data/836106/0001193125-11-292791.txt,2011-11-02
130485,"NOVELOS THERAPEUTICS, INC.",10-Q,1279704,2011-11-07,edgar/data/1279704/0001144204-11-061667.txt,2011-11-07
130548,NPC INTERNATIONAL INC,10-Q,748714,2011-11-07,edgar/data/748714/0001193125-11-298843.txt,2011-11-07
130567,NPS PHARMACEUTICALS INC,10-Q,890465,2011-11-03,edgar/data/890465/0001136261-11-000570.txt,2011-11-03
130673,"NRG ENERGY, INC.",10-Q,1013871,2011-11-03,edgar/data/1013871/0001445305-11-003199.txt,2011-11-03
131053,NSTAR ELECTRIC CO,10-Q,13372,2011-11-07,edgar/data/13372/0001193125-11-299941.txt,2011-11-07
131110,NTELOS HOLDINGS CORP,10-Q,1328571,2011-11-08,edgar/data/1328571/0001193125-11-302248.txt,2011-11-08
131137,NTN BUZZTIME INC,10-Q,748592,2011-11-14,edgar/data/748592/0001019687-11-003500.txt,2011-11-14
131181,NU SKIN ENTERPRISES INC,10-Q,1021561,2011-11-07,edgar/data/1021561/0001021561-11-000128.txt,2011-11-07
131193,NUCOR CORP,10-Q,73309,2011-11-09,edgar/data/73309/0001193125-11-304091.txt,2011-11-09
131205,"NUMBEER, INC.",10-Q,1443157,2011-10-24,edgar/data/1443157/0000931731-11-000221.txt,2011-10-24
131212,NUMEREX CORP /PA/,10-Q,870753,2011-11-10,edgar/data/870753/0000870753-11-000046.txt,2011-11-10
131234,NUPATHE INC.,10-Q,1375200,2011-11-14,edgar/data/1375200/0001104659-11-063932.txt,2011-11-14
131263,NUTRA PHARMA CORP,10-Q,1119643,2011-11-15,edgar/data/1119643/0001144204-11-064907.txt,2011-11-15
131289,NUTRI SYSTEM INC /DE/,10-Q,1096376,2011-11-04,edgar/data/1096376/0001193125-11-297304.txt,2011-11-04
131307,NUVASIVE INC,10-Q,1142596,2011-11-04,edgar/data/1142596/0001193125-11-297771.txt,2011-11-04
132015,"NUVILEX, INC.",10-Q,1157075,2011-12-15,edgar/data/1157075/0001262463-11-000325.txt,2011-12-15
132016,"NV ENERGY, INC.",10-Q,741508,2011-11-02,edgar/data/741508/0000741508-11-000042.txt,2011-11-02
132024,NVCN CORP,10-Q,740571,2011-10-12,edgar/data/740571/0001477932-11-002131.txt,2011-10-12
132026,NVE CORP /NEW/,10-Q,724910,2011-10-19,edgar/data/724910/0000724910-11-000033.txt,2011-10-19
132029,NVIDIA CORP,10-Q,1045810,2011-11-22,edgar/data/1045810/0001045810-11-000056.txt,2011-11-22
132040,NVR INC,10-Q,906163,2011-10-28,edgar/data/906163/0001193125-11-286412.txt,2011-10-28
132071,"NXT Nutritionals Holdings, Inc.",10-Q,1417425,2011-12-09,edgar/data/1417425/0001213900-11-006560.txt,2011-12-09
132214,"NYTEX Energy Holdings, Inc.",10-Q,1475899,2011-11-21,edgar/data/1475899/0000950123-11-099792.txt,2011-11-21
132263,Nalco Holding CO,10-Q,1298341,2011-11-03,edgar/data/1298341/0001193125-11-295297.txt,2011-11-03
132331,"Nano Dimensions, Inc.",10-Q,876367,2011-10-20,edgar/data/876367/0001391609-11-000492.txt,2011-10-20
132403,"National American University Holdings, Inc.",10-Q,1399855,2011-10-07,edgar/data/1399855/0000950123-11-089073.txt,2011-10-07
132421,National Asset Recovery Corp.,10-Q,1430683,2011-11-10,edgar/data/1430683/0001477932-11-002388.txt,2011-11-10
132422,National Automation Services Inc,10-Q,1415998,2011-11-14,edgar/data/1415998/0001214659-11-003911.txt,2011-11-14
132429,"National CineMedia, Inc.",10-Q,1377630,2011-11-04,edgar/data/1377630/0001193125-11-295821.txt,2011-11-04
132448,National Health Partners Inc,10-Q,1306109,2011-11-14,edgar/data/1306109/0001165527-11-001078.txt,2011-11-14
132454,National Interstate CORP,10-Q,1301106,2011-11-04,edgar/data/1301106/0001193125-11-297590.txt,2011-11-04
132491,"Native American Energy Group, Inc.",10-Q,1499501,2011-11-14,edgar/data/1499501/0001144204-11-064055.txt,2011-11-14
132561,Natural Resources USA Corp,10-Q,811419,2011-10-20,edgar/data/811419/0001140361-11-049891.txt,2011-10-20
132577,"NaturalNano, Inc.",10-Q,863895,2011-11-14,edgar/data/863895/0001144204-11-063699.txt,2011-11-14
132584,Naugatuck Valley Financial Corp,10-Q,1493552,2011-11-14,edgar/data/1493552/0001144204-11-064392.txt,2011-11-14
132601,"Nava Resources, Inc.",10-Q,1428389,2011-11-07,edgar/data/1428389/0001472375-11-000171.txt,2011-11-07
132644,Neenah Paper Inc,10-Q,1296435,2011-11-09,edgar/data/1296435/0001104659-11-062751.txt,2011-11-09
132680,"Neiman Marcus, Inc.",10-Q,1358651,2011-12-07,edgar/data/1358651/0001104659-11-067915.txt,2011-12-07
132738,"NeoStem, Inc.",10-Q,320017,2011-11-10,edgar/data/320017/0001144204-11-062961.txt,2011-11-10
132753,Neohydro Technologies Corp.,10-Q,1428816,2011-11-14,edgar/data/1428816/0001294606-11-000224.txt,2011-11-14
132756,"Neonode, Inc",10-Q,87050,2011-10-31,edgar/data/87050/0001213900-11-005682.txt,2011-10-31
132792,"Neptunus Ventures, Inc.",10-Q,1491831,2011-11-07,edgar/data/1491831/0001491831-11-000010.txt,2011-11-07
132800,"Net Element, Inc.",10-Q,1293330,2011-11-14,edgar/data/1293330/0001144204-11-063797.txt,2011-11-14
132805,Net Profits Ten Inc.,10-Q,1492151,2011-11-10,edgar/data/1492151/0001533621-11-000007.txt,2011-11-10
132806,"Net Savings Link, Inc.",10-Q,1432176,2011-10-20,edgar/data/1432176/0001002014-11-000498.txt,2011-10-20
132810,"NetApp, Inc.",10-Q,1002047,2011-12-05,edgar/data/1002047/0001193125-11-330462.txt,2011-12-05
132828,"NetSpend Holdings, Inc.",10-Q,1496623,2011-11-04,edgar/data/1496623/0001104659-11-060893.txt,2011-11-04
132832,"Netco Investments, Inc.",10-Q,1518510,2011-11-22,edgar/data/1518510/0001165527-11-001136.txt,2011-11-22
132842,Network Dealer Services Holding Corp.,10-Q,1278140,2011-11-21,edgar/data/1278140/0001010412-11-000684.txt,2011-11-21
132847,"NeuMedia, Inc.",10-Q,317788,2011-11-14,edgar/data/317788/0001144204-11-064104.txt,2011-11-14
132867,"Neuralstem, Inc.",10-Q,1357459,2011-11-09,edgar/data/1357459/0001144204-11-062616.txt,2011-11-09
132876,"NeuroMetrix, Inc.",10-Q,1289850,2011-10-27,edgar/data/1289850/0001144204-11-059675.txt,2011-10-27
132881,NeurogesX Inc,10-Q,1385830,2011-11-14,edgar/data/1385830/0001193125-11-310580.txt,2011-11-14
132903,Neurokine Pharmaceuticals Inc.,10-Q,1464165,2011-12-15,edgar/data/1464165/0001511164-11-000125.txt,2011-12-15
132905,Neutral Tandem Inc,10-Q,1292653,2011-11-09,edgar/data/1292653/0001193125-11-304064.txt,2011-11-09
132941,"Nevada Gold Holdings, Inc.",10-Q,1369203,2011-11-21,edgar/data/1369203/0001078782-11-003409.txt,2011-11-21
132969,"New Concept Energy, Inc.",10-Q,105744,2011-11-14,edgar/data/105744/0001010549-11-001266.txt,2011-11-14
132972,"New England Bancshares, Inc.",10-Q,1338248,2011-11-14,edgar/data/1338248/0000914317-11-001524.txt,2011-11-14
132986,"New Enterprise Stone & Lime Co., Inc.",10-Q,1527032,2011-10-25,edgar/data/1527032/0001104659-11-057458.txt,2011-10-25
133012,New Mountain Finance AIV Holdings Corp,10-Q,1515173,2011-11-14,edgar/data/1515173/0001104659-11-064015.txt,2011-11-14
133013,New Mountain Finance Corp,10-Q,1496099,2011-11-14,edgar/data/1496099/0001104659-11-064011.txt,2011-11-14
133039,"New Source Energy Group, Inc.",10-Q,1430415,2011-11-14,edgar/data/1430415/0001000096-11-000286.txt,2011-11-14
133058,New Western Energy Corp,10-Q,1479488,2011-11-14,edgar/data/1479488/0001017386-11-000173.txt,2011-11-14
133070,"New York & Company, Inc.",10-Q,1211351,2011-12-08,edgar/data/1211351/0001047469-11-010003.txt,2011-12-08
133086,"NewCardio, Inc.",10-Q,1354942,2011-11-14,edgar/data/1354942/0001078782-11-003278.txt,2011-11-14
133103,"NewStar Financial, Inc.",10-Q,1373561,2011-11-03,edgar/data/1373561/0001193125-11-295207.txt,2011-11-03
133129,Newport Bancorp Inc,10-Q,1355855,2011-11-14,edgar/data/1355855/0000914317-11-001484.txt,2011-11-14
133137,"Newport Gold, Inc.",10-Q,1289223,2011-11-14,edgar/data/1289223/0001477932-11-002459.txt,2011-11-14
133149,News of China Inc,10-Q,1368275,2011-11-14,edgar/data/1368275/0001062993-11-004455.txt,2011-11-14
133172,"Next 1 Interactive, Inc.",10-Q,1372183,2011-10-21,edgar/data/1372183/0001144204-11-058894.txt,2011-10-21
133190,NextWave Wireless Inc.,10-Q,1374993,2011-11-03,edgar/data/1374993/0001193125-11-294519.txt,2011-11-03
133195,"Nexxus Lighting, Inc.",10-Q,917523,2011-11-10,edgar/data/917523/0001193125-11-305682.txt,2011-11-10
133263,Nielsen CO B.V.,10-Q,1397410,2011-10-27,edgar/data/1397410/0001193125-11-283338.txt,2011-10-27
